"title_on_channel","sku_id","url_on_channel","url_on_channel"
"Renka Blue Cotton Blend Skivvy",1036240,"http://www.flipkart.com/item/PLOEB32TJHZTMDHS","http://www.snapdeal.com/product/page/265509488"
"Renka Black Cotton Blend Pullovers",1037362,"http://www.flipkart.com/item/PLOEBJ72KZHM29CA","http://www.snapdeal.com/product/page/659716034250"
"Renka Red Acrylic Pullovers",1036358,"http://www.flipkart.com/item/PLOEB32TBWNE3FDR","http://www.snapdeal.com/product/page/639594245001"
"Renka Red Cotton Blend Pullovers",1037346,"http://www.flipkart.com/item/PLOEBJ72FMGAGUNK","http://www.snapdeal.com//product/renka-red-cotton-blend-pullovers/628264465645"
"Renka Red Cotton Blend Pullovers",1037346,"http://www.flipkart.com/item/PLOEBJ72FMGAGUNK","http://www.snapdeal.com/product/page/446475073"
"Renka Blue Lycra Cotton Comfortable Tank Top For Women",561198,"http://www.flipkart.com/item/CSPE7JHGZ3RMCQ4X","http://www.snapdeal.com/product/page/651584699159"
"Renka Blue Acrylic Pullovers",1036197,"http://www.flipkart.com/item/PLOEB32TZSUAJZTE","http://www.snapdeal.com/product/page/631120858654"
"Renka Grey Lycra Cotton Comfortable Tank Top For Women",561138,"http://www.flipkart.com/item/CSPE7JHG2FFDFGXF","http://www.snapdeal.com/product/page/637480628288"
"Renka Pink Cotton Blend Pullovers",1037332,"http://www.flipkart.com/item/PLOEBJ72BG6BYZZ6","http://www.snapdeal.com/product/page/658198543696"
"Renka Red Cotton Blend Pullovers",1037345,"http://www.flipkart.com/item/PLOEBJ7226RPR7V6","http://www.snapdeal.com//product/renka-red-cotton-blend-pullovers/628264465645"
"Renka Red Cotton Blend Pullovers",1037345,"http://www.flipkart.com/item/PLOEBJ7226RPR7V6","http://www.snapdeal.com/product/page/446475073"
"Renka Black Lycra Cotton Comfortable Tank Top For Women",561265,"http://www.flipkart.com/item/CSPE7JHGKBFHNUVG","http://www.snapdeal.com/product/page/637528511664"
"Renka Red Acrylic Pullovers",1036359,"http://www.flipkart.com/item/PLOEB32THZGMYK8Z","http://www.snapdeal.com/product/page/639594245001"
"Renka Pink Acrylic Pullovers",1036219,"http://www.flipkart.com/item/PLOEB32TK6YQVUGY","http://www.snapdeal.com/product/page/683796243568"
"Renka Blue Acrylic Pullovers",1036208,"http://www.flipkart.com/item/PLOEB32TJKRXXSUH","http://www.snapdeal.com/product/page/641969413109"
"Renka Black Cotton Blend Pullovers",1037596,"http://www.flipkart.com/item/PLOECRY7SN5ZKGRT","http://www.snapdeal.com/product/page/1824561624"
"Renka Black Cotton Blend Pullovers",1037596,"http://www.flipkart.com/item/PLOECRY7SN5ZKGRT","http://www.snapdeal.com//product/renka-black-knitted-winter-pullover/246641615"
"Renka Purple Acrylic Pullovers",1037622,"http://www.flipkart.com/item/PLOEBP46VSKERW9E","http://www.snapdeal.com/product/page/640754847809"
"Renka Red Acrylic Pullovers",1037309,"http://www.flipkart.com/item/PLOEBJ72SUWZGN66","http://www.snapdeal.com/product/page/654172666208"
"Renka Blue Cotton Blend Skivvy",657520,"http://www.flipkart.com/item/PLODZYXFCD5G6HFA","http://www.snapdeal.com/product/page/351111449"
"Renka Orange Lycra Cotton Comfortable Tank Top For Women",561143,"http://www.flipkart.com/item/CSPE7JHGE7D6NAQG","http://www.snapdeal.com/product/page/681607404058"
"Renka Pink Acrylic Pullovers",1036225,"http://www.flipkart.com/item/PLOEB32TUKRBGTMC","http://www.snapdeal.com/product/page/669730488266"
"Renka Black Cotton Blend Pullovers",1447137,"http://www.flipkart.com/item/PLOEBZWBZTQHDNFH","http://www.snapdeal.com/product/page/630362923093"
"Renka White Lycra Cotton Comfortable Tank Top For Women",561152,"http://www.flipkart.com/item/CSPE7JHGZZ2JFWWG","http://www.snapdeal.com/product/page/632003271215"
"Renka Black Cotton Blend Pullovers",1037495,"http://www.flipkart.com/item/PLOEBP45Z8CGEVAY","http://www.snapdeal.com/product/page/752224777"
"Renka Black Cotton Blend Pullovers",1037495,"http://www.flipkart.com/item/PLOEBP45Z8CGEVAY","http://www.snapdeal.com//product/renka-black-cotton-blend-pullovers/622309798585"
"Renka Black Cotton Blend Pullovers",1037573,"http://www.flipkart.com/item/PLOEBP45THQX2AAQ","http://www.snapdeal.com//product/renka-black-cotton-blend-pullovers/672322868857"
"Renka Black Cotton Blend Pullovers",1037573,"http://www.flipkart.com/item/PLOEBP45THQX2AAQ","http://www.snapdeal.com/product/page/1088959254"
"Renka Beige Cotton Blend Skivvy",657542,"http://www.flipkart.com/item/PLODZYXFKRFFPWYJ","http://www.snapdeal.com/product/page/2074488090"
"Renka Navy Polyester Dresses",560863,"http://www.flipkart.com/item/JUME7AWFDBPSZVHE","http://www.snapdeal.com/product/page/643560440326"
"Renka Yellow Acrylic Pullovers",1037268,"http://www.flipkart.com/item/PLOEBJ72MTHVHAQY","http://www.snapdeal.com//product/renka-yellow-acrylic-pullovers/661368763092"
"Renka Yellow Cotton Blend Pullovers",1037268,"http://www.flipkart.com/item/PLOEBJ72MTHVHAQY","http://www.snapdeal.com/product/page/250122896"
"Renka Purple Cotton Blend Skivvy",657556,"http://www.flipkart.com/item/PLODZYXFACMHWSZE","http://www.snapdeal.com/product/page/1206488063"
"Renka Pink Cotton Blend Skivvy",657531,"http://www.flipkart.com/item/PLODZYXFNZGCQRZY","http://www.snapdeal.com/product/page/1317513160"
"Renka Green Lycra Cotton Comfortable Tank Top For Women",561150,"http://www.flipkart.com/item/CSPE7JHGETZSHDYZ","http://www.snapdeal.com/product/page/636858063780"
"Renka Blue Cotton Blend Pullovers",1037370,"http://www.flipkart.com/item/PLOEBJ72FRX6ZJQK","http://www.snapdeal.com//product/renka-blue-cotton-blend-pullovers/649760186646"
"Renka Purple Cotton Blend Pullovers",1037370,"http://www.flipkart.com/item/PLOEBJ72FRX6ZJQK","http://www.snapdeal.com/product/page/130546915"
"Renka Purple Acrylic Pullovers",1036258,"http://www.flipkart.com/item/PLOEB32TZKEFPGCG","http://www.snapdeal.com//product/renka-purple-acrylic-pullovers/623306722105"
"Renka Purple Cotton Blend Skivvy",1036258,"http://www.flipkart.com/item/PLOEB32TZKEFPGCG","http://www.snapdeal.com/product/page/1773040802"
"Renka Pink Acrylic Pullovers",1037258,"http://www.flipkart.com/item/PLOEBJ72KG2ZZDUF","http://www.snapdeal.com//product/renka-pink-acrylic-pullovers/683074693224"
"Renka Pink Cotton Blend Pullovers",1037258,"http://www.flipkart.com/item/PLOEBJ72KG2ZZDUF","http://www.snapdeal.com/product/page/181923561"
"Renka Black Cotton Blend Pullovers",1037382,"http://www.flipkart.com/item/PLOEBJ72DA5CJSFK","http://www.snapdeal.com/product/page/649486128034"
"Renka Black Cotton Blend Pullovers",1037382,"http://www.flipkart.com/item/PLOEBJ72DA5CJSFK","http://www.snapdeal.com//product/renka-black-round-neck-cotton/364050197"
"Renka White Lycra Cotton Comfortable Tank Top For Women",561339,"http://www.flipkart.com/item/CSPE7JHGNKEK7EAZ","http://www.snapdeal.com/product/page/645775927096"
"Renka White Crepe Jumpsuits",839951,"http://www.flipkart.com/item/JUMEABUEWXG8QHBJ","http://www.snapdeal.com/product/page/626019008541"
"Renka Green Cotton Blend Skivvy",657477,"http://www.flipkart.com/item/PLODZYXFYAHGAZ3Z","http://www.snapdeal.com/product/page/395205672"
"Renka Pink Cotton Blend Skivvy",657546,"http://www.flipkart.com/item/PLODZYXFDQF2KVMS","http://www.snapdeal.com/product/page/116193676"
"Renka Green Cotton Blend Pullovers",1037501,"http://www.flipkart.com/item/PLOEBP469AHKJUJF","http://www.snapdeal.com//product/renka-green-cotton-blend-pullovers/618770791298"
"Renka Green Cotton Blend Pullovers",1037501,"http://www.flipkart.com/item/PLOEBP469AHKJUJF","http://www.snapdeal.com/product/page/617836499"
"Renka Purple Acrylic Pullovers",1036252,"http://www.flipkart.com/item/PLOEB32T3AWPXBZZ","http://www.snapdeal.com/product/page/676895558252"
"Renka Blue Acrylic Pullovers",1037276,"http://www.flipkart.com/item/PLOEBJ72GJCNXTZP","http://www.snapdeal.com/product/page/637545552059"
"Renka Purple Acrylic Pullovers",1037674,"http://www.flipkart.com/item/PLOEBP45Z8YSBBET","http://www.snapdeal.com//product/renka-purple-acrylic-pullovers/621602028584"
"Renka Maroon Cotton Blend Pullovers",1037674,"http://www.flipkart.com/item/PLOEBP45Z8YSBBET","http://www.snapdeal.com/product/page/936133511"
"Renka Red Cotton Blend Pullovers",1037584,"http://www.flipkart.com/item/PLOEBP45QYGZHF68","http://www.snapdeal.com//product/renka-red-cotton-blend-pullovers/682759730963"
"Renka Red Cotton Blend Pullovers",1037584,"http://www.flipkart.com/item/PLOEBP45QYGZHF68","http://www.snapdeal.com/product/page/312469078"
"Renka Blue Acrylic Pullovers",1036198,"http://www.flipkart.com/item/PLOEB32TAZ9VRDAP","http://www.snapdeal.com/product/page/631120858654"
"Renka Blue Cotton Blend Skivvy",1036198,"http://www.flipkart.com/item/PLOEB32TAZ9VRDAP","http://www.snapdeal.com/product/page/213660920"
"Renka Green Cotton Blend Skivvy",657467,"http://www.flipkart.com/item/PLODZYXFVAHWGFFS","http://www.snapdeal.com/product/page/512167572"
"Renka Pink Acrylic Pullovers",1547074,"http://www.flipkart.com/item/PLOECRY7G6TAKXVM","http://www.snapdeal.com/product/page/620225819395"
"Renka Yellow Cotton Blend Pullovers",1037342,"http://www.flipkart.com/item/PLOEBJ72HKTWZJJZ","http://www.snapdeal.com/product/page/641437875743"
"Renka Blue Cotton Blend Pullovers",1037351,"http://www.flipkart.com/item/PLOEBJ72GQZM9FWH","http://www.snapdeal.com/product/page/639416223510"
"Renka Blue Cotton Blend Pullovers",1037351,"http://www.flipkart.com/item/PLOEBJ72GQZM9FWH","http://www.snapdeal.com/product/page/93101112"
"Renka Black Lycra Cotton Comfortable Tank Top For Women",561168,"http://www.flipkart.com/item/CSPE7JHGMXEG7SJB","http://www.snapdeal.com/product/page/680110376319"
"Renka Purple Cotton Blend Pullovers",1037608,"http://www.flipkart.com/item/PLOECRY7PGVEN87R","http://www.snapdeal.com/product/page/479805208"
"Renka Purple Cotton Blend Pullovers",1037608,"http://www.flipkart.com/item/PLOECRY7PGVEN87R","http://www.snapdeal.com//product/renka-purple-cotton-blend-pullovers/644434444911"
"Renka Blue Acrylic Pullovers",1037664,"http://www.flipkart.com/item/PLOEBP45JRCV8MDK","http://www.snapdeal.com//product/renka-blue-acrylic-pullovers/672071254267"
"Renka Purple Cotton Blend Pullovers",1037664,"http://www.flipkart.com/item/PLOEBP45JRCV8MDK","http://www.snapdeal.com/product/page/1793347806"
"Renka Navy Lycra Cotton Comfortable Tank Top For Women",561247,"http://www.flipkart.com/item/CSPE7JHG4VJDGW8T","http://www.snapdeal.com/product/page/632891381079"
"Renka Navy Acrylic Pullovers",1036245,"http://www.flipkart.com/item/PLOEB32TMKHGPPYN","http://www.snapdeal.com//product/renka-purple-acrylic-pullovers/653680931633"
"Renka Purple Cotton Blend Skivvy",1036245,"http://www.flipkart.com/item/PLOEB32TMKHGPPYN","http://www.snapdeal.com/product/page/1639364471"
"Renka Pink Cotton Blend Skivvy",657543,"http://www.flipkart.com/item/PLODZYXF4MHUBGNY","http://www.snapdeal.com/product/page/685430803"
"Renka Yellow Cotton Blend Skivvy",657529,"http://www.flipkart.com/item/PLODZYXFB6YBXGB4","http://www.snapdeal.com/product/page/1825075891"
"Renka Beige Acrylic Pullovers",1036264,"http://www.flipkart.com/item/PLOEB32UWANK5Q5N","http://www.snapdeal.com//product/renka-beige-acrylic-pullovers/620110998950"
"Renka Beige Cotton Blend Skivvy",1036264,"http://www.flipkart.com/item/PLOEB32UWANK5Q5N","http://www.snapdeal.com/product/page/646666653"
"Renka Green Cotton Blend Pullovers",1037357,"http://www.flipkart.com/item/PLOEBJ72EZ5S9HK5","http://www.snapdeal.com//product/renka-green-cotton-blend-pullovers/670667380770"
"Renka Green Cotton Blend Pullovers",1037357,"http://www.flipkart.com/item/PLOEBJ72EZ5S9HK5","http://www.snapdeal.com/product/page/1502193162"
"Renka Yellow Cotton Blend Skivvy",657499,"http://www.flipkart.com/item/PLODZYXFHHQKZHX8","http://www.snapdeal.com/product/page/637247795"
"Renka Purple Acrylic Pullovers",1037096,"http://www.flipkart.com/item/PLOEBJ72466ZEDTC","http://www.snapdeal.com/product/page/632665016194"
"Renka Red Acrylic Pullovers",1036443,"http://www.flipkart.com/item/PLOEB32TVTQUKN5A","http://www.snapdeal.com/product/page/650151916648"
"Renka Pink Acrylic Pullovers",1037257,"http://www.flipkart.com/item/PLOEBJ72KESQRU6X","http://www.snapdeal.com/product/page/683074693224"
"Renka Yellow Acrylic Pullovers",1547117,"http://www.flipkart.com/item/PLOECRY7BZANDFVZ","http://www.snapdeal.com/product/page/645622988866"
"Renka Green Acrylic Pullovers",1037101,"http://www.flipkart.com/item/PLOEBJ72E5YB3DVP","http://www.snapdeal.com/product/page/648638694886"
"Renka Green Cotton Blend Pullovers",1037502,"http://www.flipkart.com/item/PLOEBP46NGYYDH6S","http://www.snapdeal.com//product/renka-green-cotton-blend-pullovers/618770791298"
"Renka Green Cotton Blend Pullovers",1037502,"http://www.flipkart.com/item/PLOEBP46NGYYDH6S","http://www.snapdeal.com/product/page/617836499"
"Renka Blue Acrylic Pullovers",1037665,"http://www.flipkart.com/item/PLOEBP46BZJ3UQZ7","http://www.snapdeal.com//product/renka-blue-acrylic-pullovers/672071254267"
"Renka Purple Cotton Blend Pullovers",1037665,"http://www.flipkart.com/item/PLOEBP46BZJ3UQZ7","http://www.snapdeal.com/product/page/1793347806"
"Renka Blue Acrylic Pullovers",1036430,"http://www.flipkart.com/item/PLOEB32T5EYU4YND","http://www.snapdeal.com/product/page/672823825239"
"Renka Black Cotton Blend Pullovers",1037366,"http://www.flipkart.com/item/PLOEBJ72UD9QHGP9","http://www.snapdeal.com/product/page/659716034250"
"Renka Pink Acrylic Pullovers",1547077,"http://www.flipkart.com/item/PLOECRY73FZJNGUC","http://www.snapdeal.com/product/page/620225819395"
"Renka Blue Acrylic Pullovers",1036333,"http://www.flipkart.com/item/PLOEB32TSCZZKHRM","http://www.snapdeal.com/product/page/679875932621"
"Renka Red Cotton Blend Pullovers",657559,"http://www.flipkart.com/item/PLOEY7H4XRGNHHAH","http://www.snapdeal.com/product/page/1103522070"
"Renka Orange Acrylic Pullovers",1036464,"http://www.flipkart.com/item/PLOEB32TBHTGCHHJ","http://www.snapdeal.com/product/page/620914017577"
"Renka Gray Cotton Blend Skivvy",657514,"http://www.flipkart.com/item/PLODZYXFHYVAJXBM","http://www.snapdeal.com/product/page/752635143"
"Renka Red Cotton Blend Pullovers",1037507,"http://www.flipkart.com/item/PLOEBP45ZUGANQ8B","http://www.snapdeal.com//product/renka-red-cotton-blend-pullovers/624632601562"
"Renka Red Cotton Blend Pullovers",1037507,"http://www.flipkart.com/item/PLOEBP45ZUGANQ8B","http://www.snapdeal.com/product/page/1441461150"
"Renka Blue Cotton Blend Pullovers",1037465,"http://www.flipkart.com/item/PLOEBP45SWYFDMCV","http://www.snapdeal.com//product/renka-blue-cotton-blend-pullovers/654714209631"
"Renka Blue Cotton Blend Pullovers",1037465,"http://www.flipkart.com/item/PLOEBP45SWYFDMCV","http://www.snapdeal.com/product/page/2056976141"
"Renka Blue Cotton Blend Pullovers",1037352,"http://www.flipkart.com/item/PLOEBJ725HG2TEYX","http://www.snapdeal.com//product/renka-blue-cotton-blend-pullovers/639416223510"
"Renka Blue Cotton Blend Pullovers",1037352,"http://www.flipkart.com/item/PLOEBJ725HG2TEYX","http://www.snapdeal.com/product/page/93101112"
"Renka Purple Cotton Blend Pullovers",1037519,"http://www.flipkart.com/item/PLOEBP45ENJYGWP5","http://www.snapdeal.com//product/renka-purple-cotton-blend-pullovers/627164479882"
"Renka Purple Cotton Blend Pullovers",1037519,"http://www.flipkart.com/item/PLOEBP45ENJYGWP5","http://www.snapdeal.com/product/page/581238428"
"Renka Purple Cotton Blend Skivvy",657468,"http://www.flipkart.com/item/PLODZYXFWUDYGPBR","http://www.snapdeal.com/product/page/1223946835"
"Renka Black Cotton Blend Pullovers",1447133,"http://www.flipkart.com/item/PLOEBZWBGSXFBCCK","http://www.snapdeal.com/product/page/630362923093"
"Renka Red Cotton Blend Pullovers",1037348,"http://www.flipkart.com/item/PLOEBJ72AUBWN2U5","http://www.snapdeal.com/product/page/628264465645"
"Renka Red Acrylic Pullovers",1036442,"http://www.flipkart.com/item/PLOEB32THUZ6FKDQ","http://www.snapdeal.com/product/page/650151916648"
"Renka Blue Acrylic Pullovers",1036887,"http://www.flipkart.com/item/PLOEBJ72K5FBCKZK","http://www.snapdeal.com/product/page/619584468575"
"Renka Multi Color Crepe Dresses",695755,"http://www.flipkart.com/item/DREE9CZBSYFPBDS2","http://www.snapdeal.com/product/page/677619100795"
"Renka White Acrylic Pullovers",1036530,"http://www.flipkart.com/item/PLOEB32TJNH5ZVPV","http://www.snapdeal.com/product/page/637568160234"
"Renka Maroon Acrylic Pullovers",1036456,"http://www.flipkart.com/item/PLOEB32TZY7CESP4","http://www.snapdeal.com/product/page/685068398896"
"Renka Purple Acrylic Pullovers",1036276,"http://www.flipkart.com/item/PLOEB56VGJ7ZNUMF","http://www.snapdeal.com//product/renka-purple-acrylic-pullovers/620839526483"
"Renka Purple Cotton Blend Skivvy",1036276,"http://www.flipkart.com/item/PLOEB56VGJ7ZNUMF","http://www.snapdeal.com/product/page/1100588941"
"Renka Pink Cotton Blend Pullovers",657475,"http://www.flipkart.com/item/PLOEY7H4JFGNH4NJ","http://www.snapdeal.com/product/page/983229589"
"Renka Purple Cotton Blend Skivvy",657563,"http://www.flipkart.com/item/PLODZYXFEQTDKGZN","http://www.snapdeal.com/product/page/871894657"
"Renka Pink Acrylic Pullovers",1547075,"http://www.flipkart.com/item/PLOECRY7ZPFXSP7V","http://www.snapdeal.com/product/page/620225819395"
"Renka Blue Acrylic Pullovers",1037302,"http://www.flipkart.com/item/PLOEBJ72DECWKGDH","http://www.snapdeal.com/product/page/685383572699"
"Renka Black Poly Georgette Dresses",560560,"http://www.flipkart.com/item/DREE6ZHHDP4UVBJZ","http://www.snapdeal.com/product/page/680677051155"
"Renka Blue Cotton Blend Pullovers",1037369,"http://www.flipkart.com/item/PLOEBJ72T4FWHBNR","http://www.snapdeal.com//product/renka-blue-cotton-blend-pullovers/649760186646"
"Renka Purple Cotton Blend Pullovers",1037369,"http://www.flipkart.com/item/PLOEBJ72T4FWHBNR","http://www.snapdeal.com/product/page/130546915"
"Renka Beige Cotton Blend Pullovers",657450,"http://www.flipkart.com/item/PLOEY7H4FZEUBGUB","http://www.snapdeal.com/product/page/620491582"
"Renka Beige Cotton Blend Pullovers",657450,"http://www.flipkart.com/item/PLOEY7H4FZEUBGUB","http://www.snapdeal.com/product/page/29366325"
"Renka Maroon Cotton Blend Pullovers",997048,"http://www.flipkart.com/item/PLOEBP45WEYSGDFF","http://www.snapdeal.com/product/page/1587992672"
"Renka Black Lycra Cotton Comfortable Tank Top For Women",561264,"http://www.flipkart.com/item/CSPE7JHGYZNNJGVH","http://www.snapdeal.com/product/page/637528511664"
"Renka Red Acrylic Pullovers",1036622,"http://www.flipkart.com/item/PLOEB32TBBGYSUSC","http://www.snapdeal.com/product/page/676744694391"
"Renka Black Cotton Printed Dress",561036,"http://www.flipkart.com/item/DREE7AWFHEP46NKG","http://www.snapdeal.com/product/page/654907603293"
"Renka Green Lycra Cotton Comfortable Tank Top For Women",561068,"http://www.flipkart.com/item/CSPE7JHGSWWBXSGH","http://www.snapdeal.com/product/page/639290814589"
"Renka Black Lycra Cotton Comfortable Tank Top For Women",561358,"http://www.flipkart.com/item/CSPE7JHGFTVZXKBJ","http://www.snapdeal.com/product/page/655746299913"
"Renka Red Acrylic Pullovers",1036192,"http://www.flipkart.com/item/PLOEB32TPBHP3N6D","http://www.snapdeal.com//product/renka-red-acrylic-pullovers/667345558820"
"Renka Red Cotton Blend Skivvy",1036192,"http://www.flipkart.com/item/PLOEB32TPBHP3N6D","http://www.snapdeal.com/product/page/414995171"
"Renka Navy Lycra Cotton Comfortable Tank Top For Women",561437,"http://www.flipkart.com/item/CSPE7K3GJG9KDBEW","http://www.snapdeal.com/product/page/641185723634"
"Renka Orange Cotton Blend Skivvy",657554,"http://www.flipkart.com/item/PLOEY7H4YUYREDAZ","http://www.snapdeal.com/product/page/2062282765"
"Renka Black Acrylic Pullovers",1036912,"http://www.flipkart.com/item/PLOEBJ72KSZ8SVAV","http://www.snapdeal.com//product/renka-black-acrylic-pullovers/683387613315"
"Renka Black Cotton Blend Pullovers",1036912,"http://www.flipkart.com/item/PLOEBJ72KSZ8SVAV","http://www.snapdeal.com/product/page/1675748833"
"Renka White Crepe Jumpsuits",839937,"http://www.flipkart.com/item/JUMEABUEZNYTWAHH","http://www.snapdeal.com/product/page/661005582896"
"Renka Maroon Cotton Blend Skivvy",657457,"http://www.flipkart.com/item/PLODZYXFG3RYANHH","http://www.snapdeal.com/product/page/903272360"
"Renka Blue Acrylic Pullovers",1036460,"http://www.flipkart.com/item/PLOEB32TRCMYMF4X","http://www.snapdeal.com/product/page/644752374499"
"Renka Cream Lycra Cotton Comfortable Tank Top For Women",561088,"http://www.flipkart.com/item/CSPE7JHGE9HBNSZ9","http://www.snapdeal.com/product/page/641001171858"
"Renka Blue Crepe Dresses",695745,"http://www.flipkart.com/item/DREE9CZC2Y7GC4RX","http://www.snapdeal.com/product/page/677682048253"
"Renka Navy Poly Crepe Dresses",560569,"http://www.flipkart.com/item/DREE6ZHHXXJRYHND","http://www.snapdeal.com/product/page/620731736135"
"Renka Blue Cotton Dresses",560813,"http://www.flipkart.com/item/DREE6ZHHKYUVNX3H","http://www.snapdeal.com/product/page/646389313367"
"Renka Black Acrylic Pullovers",1037284,"http://www.flipkart.com/item/PLOEBJ72SCUG22D8","http://www.snapdeal.com//product/renka-black-acrylic-pullovers/682506922948"
"Renka Black Cotton Blend Pullovers",1037284,"http://www.flipkart.com/item/PLOEBJ72SCUG22D8","http://www.snapdeal.com/product/page/1652779803"
"Renka Yellow Chiffon Dresses",839969,"http://www.flipkart.com/item/DREEABW5YSQXYRGY","http://www.snapdeal.com/product/page/656626831960"
"Renka Orange Cotton Blend Skivvy",657456,"http://www.flipkart.com/item/PLODZYXFGXKPTHK7","http://www.snapdeal.com/product/page/1501963947"
"Renka Yellow Cotton Blend Pullovers",1037010,"http://www.flipkart.com/item/PLOEBJ72HZ5YGYYJ","http://www.snapdeal.com//product/renka-yellow-cotton-blend-pullovers/676927667659"
"Renka Yellow Cotton Blend Pullovers",1037010,"http://www.flipkart.com/item/PLOEBJ72HZ5YGYYJ","http://www.snapdeal.com/product/page/1234147763"
"Renka White Cotton Blend Skivvy",657532,"http://www.flipkart.com/item/PLODZYXFWZHGRZAF","http://www.snapdeal.com/product/page/1911905478"
"Renka Maroon Cotton Blend Skivvy",657448,"http://www.flipkart.com/item/PLODZYXF9VDNUNHJ","http://www.snapdeal.com/product/page/681598765"
"Renka Black Poly Georgette Dresses",560960,"http://www.flipkart.com/item/DREE79YNTFX2XZVM","http://www.snapdeal.com/product/page/639990287864"
"Renka Black Acrylic Pullovers",1036913,"http://www.flipkart.com/item/PLOEBJ72ZXZSWTDV","http://www.snapdeal.com//product/renka-black-acrylic-pullovers/683387613315"
"Renka Black Cotton Blend Pullovers",1036913,"http://www.flipkart.com/item/PLOEBJ72ZXZSWTDV","http://www.snapdeal.com/product/page/1675748833"
"Renka Purple Acrylic Buttoned Cardigans",1036600,"http://www.flipkart.com/item/CGNEB3UYMFTBT53M","http://www.snapdeal.com/product/page/626225023482"
"Renka Green Georgette Dresses",695672,"http://www.flipkart.com/item/DREE9CZBFHDF8GKR","http://www.snapdeal.com/product/page/674982031372"
"Renka Navy Lycra Cotton Comfortable Tank Top For Women",561248,"http://www.flipkart.com/item/CSPE7JHGDZMHVX8T","http://www.snapdeal.com/product/page/632891381079"
"Renka Black Lycra Cotton Comfortable Tank Top For Women",561356,"http://www.flipkart.com/item/CSPE7JHGRBHGZXZP","http://www.snapdeal.com/product/page/655746299913"
"Renka Comfortable White Color Camisole For Women (Pack Of 2)",561527,"http://www.flipkart.com/item/CSPE7M2PW5SMDDGD","http://www.snapdeal.com/product/page/623966581284"
"Renka Gray Acrylic Pullovers",1036857,"http://www.flipkart.com/item/PLOEBJ72QWK2HYCN","http://www.snapdeal.com/product/page/644872489954"
"Renka Green Acrylic Pullovers",1037100,"http://www.flipkart.com/item/PLOEBJ72JJ3UXNEW","http://www.snapdeal.com/product/page/648638694886"
"Renka Pink Cotton Blend Pullovers",657483,"http://www.flipkart.com/item/PLOEY7H4DSHYBJGS","http://www.snapdeal.com/product/page/1274630818"
"Renka Black Poly Georgette Dresses",560537,"http://www.flipkart.com/item/DREE7FBGCHZGQZ3U","http://www.snapdeal.com/product/page/677719206527"
"Renka Red Acrylic Pullovers",1036484,"http://www.flipkart.com/item/PLOEB32TCJXWKZEV","http://www.snapdeal.com/product/page/675022383311"
"Renka White Poly Crepe Dresses",560594,"http://www.flipkart.com/item/DREE6ZHHGNGQUVXY","http://www.snapdeal.com/product/page/673829477811"
"Renka Blue Crepe Dresses",695744,"http://www.flipkart.com/item/DREE9CZCZ4MMNHVR","http://www.snapdeal.com/product/page/677682048253"
"Renka Peachpuff Poly Georgette Dresses",560847,"http://www.flipkart.com/item/DREE6ZHHEFMHP6FJ","http://www.snapdeal.com/product/page/656240371327"
"Renka Multi Color Cotton Dresses",695589,"http://www.flipkart.com/item/DREE9CZB2XTQ7FAR","http://www.snapdeal.com/product/page/666497655910"
"Renka Red Lycra Cotton Comfortable Tank Top For Women",561095,"http://www.flipkart.com/item/CSPE7JHGYZQC42WZ","http://www.snapdeal.com/product/page/640895742995"
"Renka Black Georgette Dresses",839977,"http://www.flipkart.com/item/DREEABW5MYJWFG7S","http://www.snapdeal.com/product/page/650257794247"
"Renka White Lycra Cotton Comfortable Tank Top For Women",561154,"http://www.flipkart.com/item/CSPE7JHGVDTAXQWF","http://www.snapdeal.com/product/page/632003271215"
"Renka Pink Cotton Blend Skivvy",657465,"http://www.flipkart.com/item/PLODZYXFYFQAREED","http://www.snapdeal.com/product/page/1317513160"
"Renka Blue Cotton Blend Pullovers",1037448,"http://www.flipkart.com/item/PLOEBP45XGHZANTZ","http://www.snapdeal.com//product/renka-blue-cotton-blend-pullovers/627128272283"
"Renka Purple Cotton Blend Pullovers",1037448,"http://www.flipkart.com/item/PLOEBP45XGHZANTZ","http://www.snapdeal.com/product/page/2111923678"
"Renka Navy Polyester Dresses",560862,"http://www.flipkart.com/item/JUME7AWF9MEAWPDB","http://www.snapdeal.com/product/page/643560440326"
"Renka Ghostwhite Lycra Cotton Comfortable Tank Top For Women",561075,"http://www.flipkart.com/item/CSPE7JHGRM5ZTHZZ","http://www.snapdeal.com/product/page/664190395277"
"Renka Purple Cotton Blend Skivvy",657561,"http://www.flipkart.com/item/PLODZYXFBSXUBHZW","http://www.snapdeal.com/product/page/1223946835"
"Renka Black Lycra Cotton Comfortable Tank Top For Women",561079,"http://www.flipkart.com/item/CSPE7JHG9JZY3NJP","http://www.snapdeal.com/product/page/667639396862"
"Renka Purple Cotton Blend Pullovers",1037518,"http://www.flipkart.com/item/PLOEBP45NHHPHBGB","http://www.snapdeal.com//product/renka-purple-cotton-blend-pullovers/627164479882"
"Renka Purple Cotton Blend Pullovers",1037518,"http://www.flipkart.com/item/PLOEBP45NHHPHBGB","http://www.snapdeal.com/product/page/581238428"
"Renka Multi Color Cotton Dresses",695602,"http://www.flipkart.com/item/DREE9CFW4T8Z5YG3","http://www.snapdeal.com/product/page/685043446206"
